"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","Quantifier","Matrix","WhichCategory","Subject","Predicate","SentType","Verb","Embedded","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal"
"19",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",4,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589738613442,"A11Q8U6QTT8KGF","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"20",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",4,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589738614318,"A11Q8U6QTT8KGF","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"21",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",4,1,"Train","NULL","PennController","6","_Trial_","End",1589738614319,"A11Q8U6QTT8KGF","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"22",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",5,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"23",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",5,1,"Train","NULL","PennController","7","_Trial_","Start",1589738616680,"A11Q8U6QTT8KGF","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"24",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",5,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589738616682,"A11Q8U6QTT8KGF","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"25",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",5,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738617104,"A11Q8U6QTT8KGF","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"26",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",5,1,"Train","NULL","PennController","7","_Trial_","End",1589738617106,"A11Q8U6QTT8KGF","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"27",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",6,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"28",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",6,1,"Train","NULL","PennController","8","_Trial_","Start",1589738620175,"A11Q8U6QTT8KGF","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"29",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",6,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589738620179,"A11Q8U6QTT8KGF","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"30",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",6,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589738620488,"A11Q8U6QTT8KGF","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"31",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",6,1,"Train","NULL","PennController","8","_Trial_","End",1589738620489,"A11Q8U6QTT8KGF","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"32",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",7,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"33",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",7,1,"Train","NULL","PennController","9","_Trial_","Start",1589738622853,"A11Q8U6QTT8KGF","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"34",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",7,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589738622857,"A11Q8U6QTT8KGF","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"35",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",7,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738623320,"A11Q8U6QTT8KGF","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"36",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",7,1,"Train","NULL","PennController","9","_Trial_","End",1589738623322,"A11Q8U6QTT8KGF","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"37",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",8,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"38",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",8,1,"Train","NULL","PennController","10","_Trial_","Start",1589738626036,"A11Q8U6QTT8KGF","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"39",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",8,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589738626039,"A11Q8U6QTT8KGF","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"40",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",8,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589738626273,"A11Q8U6QTT8KGF","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"41",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",8,1,"Train","NULL","PennController","10","_Trial_","End",1589738626275,"A11Q8U6QTT8KGF","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"42",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",9,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"43",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1589738629692,"A11Q8U6QTT8KGF","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"44",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589738629698,"A11Q8U6QTT8KGF","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"45",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738630104,"A11Q8U6QTT8KGF","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"46",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1589738630105,"A11Q8U6QTT8KGF","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","2","MS"
"47",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",10,0,"end_train","NULL","PennController","2","_Trial_","Start",1589738630107,"NULL","","","","","","","","","",NA,"","","","","","bn","2","MS"
"48",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",10,0,"end_train","NULL","PennController","2","_Trial_","End",1589738632478,"NULL","","","","","","","","","",NA,"","","","","","bn","2","MS"
"49",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",12,0,"test","NULL"," some pigs are mammals","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"50",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",12,1,"test","NULL","PennController","13","_Trial_","Start",1589738634144,"A11Q8U6QTT8KGF","BN","1","some","","Matching","Token","Category","T1","none",0,"pigs","mammals","fruit","D","NULL","bn","2","MS"
"51",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",12,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589738635019,"A11Q8U6QTT8KGF","BN","1","some","","Matching","Token","Category","T1","none",0,"pigs","mammals","fruit","D","NULL","bn","2","MS"
"52",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",12,1,"test","NULL","PennController","13","_Trial_","End",1589738635021,"A11Q8U6QTT8KGF","BN","1","some","","Matching","Token","Category","T1","none",0,"pigs","mammals","fruit","D","NULL","bn","2","MS"
"53",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",27,0,"test","NULL","Zoologists say that some fishes are herring","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"54",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",27,1,"test","NULL","PennController","28","_Trial_","Start",1589738637387,"A11Q8U6QTT8KGF","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"herring","fishes","birds","D","NULL","bn","2","MS"
"55",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",27,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738637980,"A11Q8U6QTT8KGF","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"herring","fishes","birds","D","NULL","bn","2","MS"
"56",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",27,1,"test","NULL","PennController","28","_Trial_","End",1589738637981,"A11Q8U6QTT8KGF","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"herring","fishes","birds","D","NULL","bn","2","MS"
"57",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",36,0,"test","NULL"," all peaches are insects","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"58",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",36,1,"test","NULL","PennController","37","_Trial_","Start",1589738639644,"A11Q8U6QTT8KGF","BN","13","all","","Mismatching","Token","Category","T6","none",0,"peaches","fruit","insects","D","NULL","bn","2","MS"
"59",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",36,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738640144,"A11Q8U6QTT8KGF","BN","13","all","","Mismatching","Token","Category","T6","none",0,"peaches","fruit","insects","D","NULL","bn","2","MS"
"60",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",36,1,"test","NULL","PennController","37","_Trial_","End",1589738640145,"A11Q8U6QTT8KGF","BN","13","all","","Mismatching","Token","Category","T6","none",0,"peaches","fruit","insects","D","NULL","bn","2","MS"
"61",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",16,0,"test","NULL","Zoologists say that some sheep are mammals","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"62",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",16,1,"test","NULL","PennController","17","_Trial_","Start",1589738642507,"A11Q8U6QTT8KGF","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"sheep","mammals","fruit","D","NULL","bn","2","MS"
"63",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",16,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589738642881,"A11Q8U6QTT8KGF","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"sheep","mammals","fruit","D","NULL","bn","2","MS"
"64",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",16,1,"test","NULL","PennController","17","_Trial_","End",1589738642882,"A11Q8U6QTT8KGF","BN","3","some","Zoologists say that","Matching","Token","Category","T1","say",1,"sheep","mammals","fruit","D","NULL","bn","2","MS"
"65",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",23,0,"test","NULL"," some fishes are piranhas","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"66",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",23,1,"test","NULL","PennController","24","_Trial_","Start",1589738644541,"A11Q8U6QTT8KGF","BN","7","some","","Matching","Category","Token","T2","none",0,"piranhas","fishes","birds","D","NULL","bn","2","MS"
"67",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",23,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589738645276,"A11Q8U6QTT8KGF","BN","7","some","","Matching","Category","Token","T2","none",0,"piranhas","fishes","birds","D","NULL","bn","2","MS"
"68",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",23,1,"test","NULL","PennController","24","_Trial_","End",1589738645278,"A11Q8U6QTT8KGF","BN","7","some","","Matching","Category","Token","T2","none",0,"piranhas","fishes","birds","D","NULL","bn","2","MS"
"69",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",22,0,"test","NULL","Zoologists say that some cicadas are fishes","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"70",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",22,1,"test","NULL","PennController","23","_Trial_","Start",1589738647643,"A11Q8U6QTT8KGF","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cicadas","insects","fishes","D","NULL","bn","2","MS"
"71",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",22,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738648465,"A11Q8U6QTT8KGF","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cicadas","insects","fishes","D","NULL","bn","2","MS"
"72",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",22,1,"test","NULL","PennController","23","_Trial_","End",1589738648466,"A11Q8U6QTT8KGF","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cicadas","insects","fishes","D","NULL","bn","2","MS"
"73",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",42,0,"test","NULL"," all mammals are cats","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"74",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",42,1,"test","NULL","PennController","43","_Trial_","Start",1589738650129,"A11Q8U6QTT8KGF","BN","16","all","","Matching","Category","Token","T5","none",0,"cats","mammals","fruit","D","NULL","bn","2","MS"
"75",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",42,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738650613,"A11Q8U6QTT8KGF","BN","16","all","","Matching","Category","Token","T5","none",0,"cats","mammals","fruit","D","NULL","bn","2","MS"
"76",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",42,1,"test","NULL","PennController","43","_Trial_","End",1589738650614,"A11Q8U6QTT8KGF","BN","16","all","","Matching","Category","Token","T5","none",0,"cats","mammals","fruit","D","NULL","bn","2","MS"
"77",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",41,0,"test","NULL"," all reptiles are alligators","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"78",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",41,1,"test","NULL","PennController","42","_Trial_","Start",1589738652273,"A11Q8U6QTT8KGF","BN","16","all","","Matching","Category","Token","T5","none",0,"alligators","reptiles","mamals","D","NULL","bn","2","MS"
"79",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",41,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738652698,"A11Q8U6QTT8KGF","BN","16","all","","Matching","Category","Token","T5","none",0,"alligators","reptiles","mamals","D","NULL","bn","2","MS"
"80",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",41,1,"test","NULL","PennController","42","_Trial_","End",1589738652699,"A11Q8U6QTT8KGF","BN","16","all","","Matching","Category","Token","T5","none",0,"alligators","reptiles","mamals","D","NULL","bn","2","MS"
"81",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",30,0,"test","NULL"," all strawberries are fruit","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"82",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",30,1,"test","NULL","PennController","31","_Trial_","Start",1589738654356,"A11Q8U6QTT8KGF","BN","10","all","","Matching","Token","Category","T4","none",0,"strawberries","fruit","insects","D","NULL","bn","2","MS"
"83",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",30,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589738654711,"A11Q8U6QTT8KGF","BN","10","all","","Matching","Token","Category","T4","none",0,"strawberries","fruit","insects","D","NULL","bn","2","MS"
"84",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",30,1,"test","NULL","PennController","31","_Trial_","End",1589738654713,"A11Q8U6QTT8KGF","BN","10","all","","Matching","Token","Category","T4","none",0,"strawberries","fruit","insects","D","NULL","bn","2","MS"
"85",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",21,0,"test","NULL","Zoologists say that some cod are birds","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"86",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",21,1,"test","NULL","PennController","22","_Trial_","Start",1589738657076,"A11Q8U6QTT8KGF","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cod","fishes","birds","D","NULL","bn","2","MS"
"87",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",21,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738657790,"A11Q8U6QTT8KGF","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cod","fishes","birds","D","NULL","bn","2","MS"
"88",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",21,1,"test","NULL","PennController","22","_Trial_","End",1589738657791,"A11Q8U6QTT8KGF","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"cod","fishes","birds","D","NULL","bn","2","MS"
"89",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",39,0,"test","NULL","Zoologists say that all doves are reptiles","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"90",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",39,1,"test","NULL","PennController","40","_Trial_","Start",1589738660161,"A11Q8U6QTT8KGF","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"doves","birds","reptiles","D","NULL","bn","2","MS"
"91",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",39,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589738660684,"A11Q8U6QTT8KGF","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"doves","birds","reptiles","D","NULL","bn","2","MS"
"92",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",39,1,"test","NULL","PennController","40","_Trial_","End",1589738660686,"A11Q8U6QTT8KGF","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"doves","birds","reptiles","D","NULL","bn","2","MS"
"93",1589738746,"549b2a107e6adb73529796b37e7eadd2","DashedSentence",34,0,"test","NULL","Zoologists say that all apples are fruit","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","2","MS"
"94",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",34,1,"test","NULL","PennController","35","_Trial_","Start",1589738663048,"A11Q8U6QTT8KGF","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"apples","fruit","insects","D","NULL","bn","2","MS"
"95",1589738746,"549b2a107e6adb73529796b37e7eadd2","PennController",34,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589738663741,"A11Q8U6QTT8KGF","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"apples","fruit","insects","D","NULL","bn","2","MS"
